1526346478.3304112,0.00,51,0.00000000,0.00000000,"0.00000000
"
1526346478.614169,0.00,-151,0.00000000,0.00000000,"0.00000000
"
1526346479.1131976,0.00,-151,0.00000000,0.00000000,"0.00000000
"
1526346479.613788,0.00,-150,0.00000000,0.00000000,"0.00000000
"
1526346480.1170087,0.00,-149,0.00000000,0.00000000,"0.00000000
"
1526346480.6159804,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346481.1198113,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346481.620377,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346482.1200726,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346482.6234899,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346483.12345,0.00,-146,0.00000000,0.00000000,"0.00000000
"
1526346483.6274276,0.00,-147,0.00000000,0.00000000,"0.00000000
"
1526346484.1264176,0.00,-149,0.00000000,0.00000000,"0.00000000
"
1526346484.630287,0.00,-150,0.00000000,0.00000000,"0.00000000
"
1526351754.6416504,0.000000,0000000,0.00,-9,"0.00
"
1526351755.6454682,0.000000,0000000,0.00,-9,"0.00
"
1526351756.648957,0.000000,000000,0.00,-93,"000
"
1526351826.3110037,0.000000,0.000000,0.00,-90,"0.00
"
1526351827.3147311,0.000000,0.000000,0.00,-91,"0.00
"
1526351828.3181825,0.000000,0.000000,0.00,-91,"0.00
"
1526351829.3216481,0.000000,0.000000,0.00,-90,"0.00
"
1526351830.3241026,0.000000,0.000000,0.00,-91,"0.00
"
1526351831.3241062,0.000000,0.000000,0.00,-90,"0.00
"
1526351832.327616,0.000000,0.000000,0.00,-90,"0.00
"
1526351833.3309968,0.000000,0.000000,0.00,-90,"0.00
"
1526351834.3346872,0.000000,0.000000,0.00,-91,"0.00
"
1526351835.3378453,0.000000,0.000000,0.00,-90,"0.00
"
1526351836.3416486,0.000000,0.000000,0.00,-90,"0.00
"
1526351837.3415656,0.000000,0.000000,0.00,-90,"0.00
"
1526351838.3453062,0.000000,0.000000,0.00,-90,"0.00
"
1526351839.3483076,0.000000,0.000000,0.00,-90,"0.00
"
1526351840.3507974,0.000000,0.000000,0.00,-91,"0.00
"
1526351841.3503997,0.000000,0.000000,0.00,-91,"0.00
"
1526351842.3539906,0.000000,0.000000,0.00,-90,"0.00
"
1526351843.357433,0.000000,0.000000,0.00,-90,"0.00
"
1526351844.3611748,0.000000,0.000000,0.00,-90,"0.00
"
1526351845.3607366,0.000000,0.000000,0.00,-90,"0.00
"
1526351846.3645585,0.000000,0.000000,0.00,-91,"0.00
"
1526351847.3679612,0.000000,0.000000,0.00,-90,"0.00
"
1526351848.3713672,0.000000,0.000000,0.00,-90,"0.00
"
1526351849.3700407,0.000000,0.000000,0.00,-90,"0.00
"
1526356172.1425536,0.000000,0.000000,0.00,32,"0.00
"
1526356174.087973,0.000000,0.000000,0.00,0.000000,0.000000
1526356175.0912976,0.000000,0.000000,0.00,-27,"0.00
"
1526356176.0939748,0.000000,0.000000,0.00,-28,"0.00
"
1526356177.093815,0.000000,0.000000,0.00,-35,"0.00
"
1526356178.097337,0.000000,0.000000,0.00,-36,"0.00
"
1526356179.1006434,0.000000,0.000000,0.00,21,"0.00
"
1526356180.1040008,0.000000,0.000000,0.00,7,"0.00
"
1526356181.1075883,0.000000,0.000000,0.00,-11,"0.00
"
1526356182.110983,0.000000,0.000000,0.00,-6,"1.30
"
1526356183.1107612,0.000000,0.000000,0.00,15,"1.30
"
