1528162295.4718432,-121.74813079,38.53751373,0.03,0,0.00,"0.00
"
1528162295.9881017,-121.74813079,38.53751373,0.03,0,0.00,"0.00
"
1528162296.5038188,-121.74813079,38.53751373,0.03,0,0.00,"0.00
"
1528162297.020423,-121.74813079,38.53751373,0.01,0,0.00,"0.00
"
1528162297.5325375,-121.74813079,38.53751373,0.01,0,0.00,"0.00
"
1528162298.0478053,-121.74813079,38.53751373,0.01,0,0.00,"0.00
"
1528162298.5644577,-121.74813079,38.53751373,0.01,0,0.00,"0.00
"
1528162299.076629,-121.74813079,38.53751373,0.00,0,0.00,"0.65
"
1528162299.5927052,-121.74813079,38.53751373,0.00,0,0.00,"0.65
"
1528162300.108293,-121.74813079,38.53751373,0.02,0,0.00,"0.65
"
1528162300.6234784,-121.74813079,38.53751373,0.02,0,0.00,"0.65
"
1528162301.1403892,-121.74813079,38.53751373,0.02,0,0.00,"0.65
"
1528162301.651864,-121.74813079,38.53751373,0.02,0,0.00,"0.65
"
1528162302.1687522,-121.74813079,38.53751373,0.08,0,0.00,"1.30
"
1528162302.6842017,-121.74813079,38.53751373,0.08,0,0.00,"1.30
"
1528162303.199586,-121.74813079,38.53751373,0.09,0,0.00,"1.30
"
1528162303.7143795,-121.74813079,38.53751373,0.09,0,0.00,"1.30
"
1528162304.2282262,-121.74813079,38.53751373,0.06,0,0.00,"1.30
"
1528162304.7448976,-121.74813079,38.53751373,0.06,0,0.00,"0.65
"
1528162305.2563941,-121.74813079,38.53751373,0.01,0,0.00,"0.65
"
1528162305.7720697,-121.74813079,38.53751373,0.01,0,0.00,"0.65
"
1528162306.2888272,-121.74813079,38.53751373,0.01,0,0.00,"0.65
"
1528162306.8041599,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162307.3160262,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162307.8328416,-121.74813079,38.53751373,0.13,0,0.00,"0.65
"
1528162308.3481655,-121.74813079,38.53751373,0.13,0,0.00,"0.65
"
1528162308.8610268,-121.74813079,38.53751373,0.22,0,0.00,"0.65
"
1528162309.3797748,-121.74813079,38.53751373,0.22,0,0.00,"0.65
"
1528162309.8933642,-121.74813079,38.53751373,0.20,0,0.00,"0.65
"
1528162310.4085221,-121.74813079,38.53751373,0.20,0,0.00,"0.65
"
1528162310.9250002,-121.74813079,38.53751373,0.20,0,0.00,"1.30
"
1528162311.4372134,-121.74813079,38.53751373,0.02,0,0.00,"1.30
"
1528162311.9525838,-121.74813079,38.53751373,0.02,0,0.00,"1.30
"
1528162312.4694312,-121.74813079,38.53751373,0.02,0,0.00,"1.30
"
1528162312.9847958,-121.74813079,38.53751373,0.05,0,0.00,"1.30
"
1528162313.496645,-121.74813079,38.53751373,0.05,0,0.00,"1.30
"
1528162314.013411,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162314.5284567,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162315.0412805,-121.74813079,38.53751373,0.06,0,0.00,"0.65
"
1528162315.5570045,-121.74813079,38.53751373,0.06,0,0.00,"0.65
"
1528162316.0722106,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162316.5888045,-121.74813079,38.53751373,0.05,0,0.00,"0.65
"
1528162317.1006677,-121.74812316,38.53752136,1.43,0,0.00,"1.30
"
1528162317.6177375,-121.74812316,38.53752136,1.43,0,0.00,"1.30
"
1528162318.132782,-121.74811553,38.53752517,1.85,0,0.00,"1.30
"
1528162318.648214,-121.74810791,38.53752517,1.85,0,0.00,"1.30
"
1528162319.1651692,-121.74810791,38.53752517,1.65,0,0.00,"1.30
"
1528162319.6770854,-121.74810028,38.53753280,1.65,0,0.00,"1.30
"
1528162320.1934443,-121.74810028,38.53753280,1.67,0,0.00,"1.30
"
1528162320.709159,-121.74809265,38.53753280,1.67,0,0.00,"1.30
"
1528162321.2208066,-121.74809265,38.53753280,1.46,0,0.00,"1.30
"
1528162321.737483,-121.74808502,38.53753662,1.37,0,0.00,"1.30
"
1528162322.25294,-121.74808502,38.53753662,1.37,0,0.00,"1.30
"
1528162322.7694774,-121.74808502,38.53753662,1.20,0,0.00,"1.30
"
1528162323.2815216,-121.74808502,38.53753662,1.20,0,0.00,"1.30
"
1528162323.797151,-121.74808502,38.53754425,1.10,0,0.00,"1.30
"
1528162324.313587,-121.74808502,38.53754425,1.10,0,0.00,"1.30
"
1528162324.8289073,-121.74807739,38.53754806,0.78,0,0.00,"1.30
"
1528162325.3420727,-121.74807739,38.53754806,0.78,0,0.00,"1.30
"
1528162325.857589,-121.74807739,38.53755187,0.78,0,0.00,"1.30
"
1528162326.3741846,-121.74807739,38.53755187,0.85,0,0.00,"1.96
"
1528162326.8860805,-121.74807739,38.53755187,0.70,0,0.00,"1.96
"
1528162327.4013872,-121.74807739,38.53755187,0.70,0,0.00,"1.96
"
1528162327.917955,-121.74806976,38.53755569,0.81,0,0.00,"1.96
"
1528162328.4332645,-121.74806976,38.53755569,0.81,0,0.00,"1.96
"
1528162328.950067,-121.74806976,38.53755950,0.87,0,0.00,"1.96
"
1528162329.4620547,-121.74806976,38.53755950,0.87,0,0.00,"3.26
"
1528162329.9772882,-121.74806976,38.53756332,1.39,0,0.00,"3.26
"
1528162330.4941094,-121.74806976,38.53756332,1.39,0,0.00,"3.26
"
1528162331.009495,-121.74806213,38.53756713,1.66,0,0.00,"3.26
"
1528162331.522661,-121.74806213,38.53756713,1.66,0,0.00,"3.26
"
1528162332.0381792,-121.74805450,38.53757476,1.96,0,0.00,"3.26
"
1528162332.5534956,-121.74805450,38.53757476,1.96,0,0.00,"5.87
"
1528162333.0666249,-121.74804687,38.53757858,2.01,0,0.00,"5.87
"
1528162333.5818913,-121.74803924,38.53757858,2.01,0,0.00,"5.87
"
1528162334.0984962,-121.74803924,38.53757858,1.96,0,0.00,"5.87
"
1528162334.6138258,-121.74803161,38.53757858,1.96,0,0.00,"5.87
"
1528162335.1258178,-121.74803161,38.53757858,1.96,0,0.00,"11.08
"
1528162335.6463392,-121.74801635,38.53757858,1.96,0,0.00,"11.08
"
1528162336.1582453,-121.74801635,38.53757858,1.68,0,0.00,"11.08
"
1528162336.674785,-121.74801635,38.53757476,1.68,0,0.00,"11.08
"
1528162337.1903656,-121.74801635,38.53757476,1.54,0,0.00,"11.08
"
1528162337.7021682,-121.74800872,38.53757858,1.54,0,0.00,"11.08
"
1528162338.218612,-121.74800872,38.53757858,0.92,0,0.00,"9.12
"
1528162338.7343082,-121.74800109,38.53757858,0.92,0,0.00,"9.12
"
1528162339.2460878,-121.74800109,38.53757858,1.08,0,0.00,"9.12
"
1528162339.7626247,-121.74800109,38.53757858,1.08,0,0.00,"9.12
"
1528162340.2782512,-121.74800109,38.53757858,1.20,0,0.00,"9.12
"
1528162340.7948005,-121.74799346,38.53758239,1.20,0,0.00,"9.12
"
1528162341.3066454,-121.74799346,38.53758239,1.20,0,0.00,"7.17
"
1528162341.823477,-121.74798583,38.53758621,1.42,0,0.00,"7.17
"
1528162342.3388467,-121.74798583,38.53758621,1.42,0,0.00,"7.17
"
1528162342.8504725,-121.74797821,38.53759002,1.93,0,0.00,"7.17
"
1528162343.3706577,-121.74797821,38.53759002,1.93,0,0.00,"7.17
"
1528162343.8825834,-121.74796295,38.53759002,2.05,0,0.00,"7.17
"
1528162344.399141,-121.74796295,38.53759002,2.05,0,0.00,"6.52
"
1528162344.9111779,-121.74795532,38.53758621,1.97,0,0.00,"6.52
"
1528162345.4270964,-121.74795532,38.53758621,1.97,0,0.00,"6.52
"
1528162345.9431798,-121.74794769,38.53758621,1.97,0,0.00,"6.52
"
1528162346.458593,-121.74794769,38.53758621,1.65,0,0.00,"6.52
"
1528162346.9753697,-121.74794006,38.53759002,1.75,0,0.00,"6.52
"
1528162347.487297,-121.74794006,38.53759002,1.75,0,0.00,"5.21
"
1528162348.0026948,-121.74794006,38.53759765,1.23,0,0.00,"5.21
"
1528162348.519363,-121.74794006,38.53759765,1.23,0,0.00,"5.21
"
1528162349.0312102,-121.74794006,38.53760147,1.10,0,0.00,"5.21
"
1528162349.5478437,-121.74794006,38.53760147,1.10,0,0.00,"5.21
"
1528162350.0641937,-121.74795532,38.53760147,1.01,0,0.00,"5.21
"
1528162350.5796654,-121.74796295,38.53760910,1.01,0,0.00,"3.26
"
1528162351.0913332,-121.74796295,38.53760910,1.38,0,0.00,"3.26
"
1528162351.6082964,-121.74797058,38.53760910,1.38,0,0.00,"3.26
"
1528162352.1234362,-121.74797058,38.53760910,1.42,0,0.00,"3.26
"
1528162352.6400912,-121.74797821,38.53760910,1.42,0,0.00,"3.26
"
1528162353.1555579,-121.74797821,38.53760910,1.19,0,0.00,"3.26
"
1528162353.667489,-121.74797821,38.53761291,1.19,0,0.00,"3.26
"
1528162354.18425,-121.74797821,38.53761291,1.25,0,0.00,"3.26
"
1528162354.6961064,-121.74798583,38.53761291,0.94,0,0.00,"3.26
"
1528162355.2115817,-121.74798583,38.53761291,0.94,0,0.00,"3.26
"
1528162355.7282293,-121.74799346,38.53760910,0.94,0,0.00,"3.26
"
1528162356.2433417,-121.74799346,38.53760910,0.91,0,0.00,"3.26
"
1528162356.7600348,-121.74799346,38.53760910,0.94,0,0.00,"1.96
"
1528162357.2721555,-121.74799346,38.53760910,0.94,0,0.00,"1.96
"
1528162357.7875433,-121.74800109,38.53760910,0.89,0,0.00,"1.96
"
1528162358.3042905,-121.74800109,38.53760910,0.89,0,0.00,"1.96
"
1528162358.820554,-121.74800109,38.53760910,0.79,0,0.00,"1.96
"
1528162359.3325195,-121.74800109,38.53760910,0.79,0,0.00,"1.96
"
1528162359.8479943,-121.74800872,38.53760910,0.75,0,0.00,"1.96
"
1528162360.3646717,-121.74800872,38.53760910,0.75,0,0.00,"1.96
"
1528162360.8769252,-121.74800872,38.53760528,0.75,0,0.00,"1.96
"
1528162361.392038,-121.74800872,38.53760528,0.67,0,0.00,"1.96
"
1528162361.9086287,-121.74801635,38.53760528,0.63,0,0.00,"1.96
"
1528162362.4239466,-121.74801635,38.53760528,0.63,0,0.00,"1.96
"
1528162362.9406533,-121.74801635,38.53760528,0.58,0,0.00,"1.96
"
1528162363.4526627,-121.74801635,38.53760528,0.58,0,0.00,"1.96
"
1528162363.9679804,-121.74801635,38.53760528,0.63,0,0.00,"1.96
"
1528162364.4808836,-121.74801635,38.53760528,0.63,0,0.00,"1.96
"
1528162365.0010989,-121.74802398,38.53760528,0.64,0,0.00,"1.96
"
1528162365.5130265,-121.74802398,38.53760528,0.64,0,0.00,"1.96
"
1528162366.0284648,-121.74802398,38.53760528,0.92,0,0.00,"1.96
"
1528162366.5452538,-121.74802398,38.53760528,0.92,0,0.00,"1.96
"
1528162367.057152,-121.74803161,38.53760147,1.06,0,0.00,"1.96
"
1528162367.5724604,-121.74803924,38.53760147,1.06,0,0.00,"1.96
"
1528162368.0891945,-121.74803924,38.53760147,1.08,0,0.00,"1.96
"
1528162368.6046214,-121.74803924,38.53760147,1.08,0,0.00,"2.61
"
1528162369.1177912,-121.74803924,38.53760147,1.04,0,0.00,"2.61
"
1528162369.633748,-121.74804687,38.53759765,1.04,0,0.00,"2.61
"
1528162370.1488318,-121.74804687,38.3759765,107,0,0.00,"2.61
"
1528163668.22557,-121.75,,200,48,0.00,"not reached
"
1528163669.7228045,-121.75,38.54,1215752092,48,0.00,"not reached
"
1528163670.2591453,-121.75,38.54,100,48,0.00,"not reached
"
1528163670.7995749,-121.75,38.54,100,48,0.00,"not reached
"
1528163671.3446522,-121.75,38.54,200,48,0.00,"not reached
"
1528163671.8898501,-121.75,38.54,400,48,0.00,"not reached
"
1528163672.4337602,-121.75,38.54,400,47,0.00,"not reached
"
1528163672.9753296,-121.75,38.54,300,47,0.00,"not reached
"
1528163673.5203943,-121.75,38.54,300,46,0.00,"not reached
"
1528163674.0641854,-121.75,38.54,500,46,0.00,"not reached
"
1528163674.6093347,-121.75,38.54,500,44,0.00,"not reached
"
1528163675.1495876,-121.75,38.54,500,44,0.00,"not reached
"
1528163675.6950574,-121.75,38.54,500,44,0.00,"not reached
"
1528163676.2388413,-121.75,38.54,200,44,0.00,"not reached
"
1528163676.780907,-121.75,38.54,300,44,0.00,"not reached
"
1528163677.3253198,-121.75,38.54,300,45,0.00,"not reached
"
1528163677.8656135,-121.75,38.54,200,45,0.00,"not reached
"
1528163678.4106727,-121.75,38.54,200,45,0.00,"not reached
"
1528163678.9509878,-121.75,38.54,100,45,0.00,"not reached
"
1528163679.4997265,-121.75,38.54,100,45,0.00,"not reached
"
1528163680.041293,-121.75,38.54,200,44,0.00,"not reached
"
1528163680.585206,-121.75,38.54,200,44,0.00,"not reached
"
1528163681.130261,-121.75,38.54,300,44,0.00,"not reached
"
1528163681.6705525,-121.75,38.54,300,44,0.00,"not reached
"
1528163682.2157357,-121.75,38.54,300,44,0.00,"not reached
"
1528163682.7595837,-121.75,38.54,800,44,0.00,"not reached
"
1528163683.3011131,-121.75,38.54,800,44,0.00,"not reached
"
1528163683.8463018,-121.75,38.54,200,44,0.00,"not reached
"
1528163684.3866656,-121.75,38.54,200,44,0.00,"not reached
"
1528163684.9318662,-121.75,38.54,500,44,0.00,"not reached
"
1528163685.475882,-121.75,38.54,500,43,0.00,"not reached
"
1528163686.0210454,-121.75,38.54,200,43,0.00,"not reached
"
1528163686.561276,-121.75,38.54,200,43,0.00,"not reached
"
1528163687.1066015,-121.75,38.54,100,43,0.00,"not reached
"
1528163687.6504757,-121.75,38.54,100,43,0.65,"not reached
"
1528163688.195629,-121.75,38.54,1200,42,0.65,"not reached
"
1528163688.7360592,-121.75,38.54,1200,40,0.65,"not reached
"
1528163689.2774143,-121.75,38.54,400,39,0.65,"not reached
"
1528163689.822611,-121.75,38.54,400,24,0.65,"not reached
"
1528163690.3664737,-121.75,38.54,600,-6,0.65,"not reached
"
1528163690.9080024,-121.75,38.54,600,-28,0.00,"not reached
"
1528163691.4567606,-121.75,38.54,600,-30,0.00,"not reached
"
1528163691.9972117,-121.75,38.54,200,-33,0.00,"not reached
"
1528163692.5413756,-121.75,38.54,200,-64,0.00,"not reached
"
1528163693.0865774,-121.75,38.54,400,-96,0.00,"not reached
"
1528163693.6306858,-121.75,38.54,400,-109,1.30,"not reached
"
1528163694.1725237,-121.75,38.54,2500,-114,1.30,"not reached
"
1528163694.716432,-121.75,38.54,2500,-114,1.30,"not reached
"
1528163695.261722,-121.75,38.54,8500,-114,1.30,"not reached
"
1528163695.8021898,-121.75,38.54,8500,-114,1.30,"not reached
"
1528163696.3463545,-121.75,38.54,9900,-113,1.30,"not reached
"
1528163696.8918214,-121.75,38.54,13200,-113,1.96,"not reached
"
1528163697.436082,-121.75,38.54,13200,-111,1.96,"not reached
"
1528163697.9769616,-121.75,38.54,12800,-109,1.96,"not reached
"
1528163698.522238,-121.75,38.54,12800,-96,1.96,"not reached
"
1528163699.0628233,-121.75,38.54,13700,-93,1.96,"not reached
"
1528163699.6083589,-121.75,38.54,13700,-93,1.96,"not reached
"
1528163700.1521573,-121.75,38.54,14900,-93,2.61,"not reached
"
1528163700.6926847,-121.75,38.54,14900,-88,2.61,"not reached
"
1528163701.2380207,-121.75,38.54,14700,-69,2.61,"not reached
"
1528163701.778526,-121.75,38.54,14700,-68,2.61,"not reached
"
1528163702.3238053,-121.75,38.54,12200,-74,2.61,"not reached
"
1528163702.8678846,-121.75,38.54,11300,-75,2.61,"not reached
"
1528163703.4122138,-121.75,38.54,11300,-76,2.61,"not reached
"
1528163703.9538963,-121.75,38.54,12500,-75,2.61,"not reached
"
1528163704.4978008,-121.75,38.54,12500,-72,2.61,"not reached
"
1528163705.0433211,-121.75,38.54,14700,-71,2.61,"not reached
"
1528163705.584026,-121.75,38.54,14700,-71,2.61,"not reached
"
1528163706.124218,-121.75,38.54,13600,-65,2.61,"not reached
"
1528163706.6693025,-121.75,38.54,13600,-62,2.61,"not reached
"
1528163707.2135887,-121.75,38.54,14600,-62,2.61,"not reached
"
1528163707.755226,-121.75,38.54,14600,-58,2.61,"not reached
"
1528163708.2992556,-121.75,38.54,12800,-51,2.61,"not reached
"
1528163708.8446045,-121.75,38.54,12600,-48,2.61,"not reached
"
1528163709.388624,-121.75,38.54,12600,-47,2.61,"not reached
"
1528163709.930342,-121.75,38.54,9400,-40,2.61,"not reached
"
1528163710.4743838,-121.75,38.54,9400,-38,2.61,"not reached
"
1528163711.0193741,-121.75,38.54,9400,-37,2.61,"not reached
"
1528163711.5637746,-121.75,38.54,10200,-37,2.61,"not reached
"
1528163712.1040876,-121.75,38.54,9700,-37,1.96,"not reached
"
1528163712.649268,-121.75,38.54,9700,-37,1.96,"not reached
"
1528163713.1898,-121.75,38.54,9700,-37,1.96,"not reached
"
1528163713.7348294,-121.75,38.54,9700,-37,1.96,"not reached
"
1528163714.2790072,-121.75,38.54,9000,-37,1.96,"not reached
"
1528163714.8209972,-121.75,38.54,8600,-37,1.96,"not reached
"
1528163715.3646743,-121.75,38.54,8600,-37,2.61,"not reached
"
1528163715.9101062,-121.75,38.54,8600,-36,2.61,"not reached
"
1528163716.4512038,-121.75,38.54,8300,-36,2.61,"not reached
"
1528163716.995461,-121.75,38.54,7800,-37,2.61,"not reached
"
1528163717.5406487,-121.75,38.54,7800,-37,2.61,"not reached
"
1528163718.0811095,-121.75,38.54,7600,-37,1.30,"not reached
"
1528163718.6249459,-121.75,38.54,7600,-37,1.30,"not reached
"
1528163719.170476,-121.75,38.54,8300,-37,1.30,"not reached
"
1528163719.710838,-121.75,38.54,8300,-37,1.30,"not reached
"
1528163720.25602,-121.75,38.54,7900,-37,1.30,"not reached
"
1528163720.7967198,-121.75,38.54,7900,-38,1.30,"not reached
"
1528163721.3417928,-121.75,38.54,7300,-38,1.30,"not reached
"
1528163721.885748,-121.75,38.54,6300,-38,1.30,"not reached
"
1528163722.431096,-121.75,38.54,6300,-38,1.30,"not reached
"
1528163722.9716501,-121.75,38.54,7900,-38,1.30,"not reached
"
1528163723.5170507,-121.75,38.54,7900,-38,1.30,"not reached
"
1528163724.057203,-121.75,38.54,7200,-39,0.65,"reached!
"
1528163724.6024048,-121.75,38.54,7200,-39,0.65,"not reached
"
1528163725.1467924,-121.75,38.54,7200,-39,0.65,"not reached
"
1528163725.6874313,-121.75,38.54,7200,-39,0.65,"not reached
"
1528163726.2323356,-121.75,38.54,6800,-39,0.65,"not reached
"
1528163726.7765903,-121.75,38.54,5900,-39,0.65,"not reached
"
1528163727.3208597,-121.75,38.54,5900,-39,1.30,"not reached
"
1528163727.862565,-121.75,38.54,5100,-46,1.30,"not reached
"
1528163728.4065921,-121.75,38.54,5100,-50,1.30,"not reached
"
1528163728.9520924,-121.75,38.54,4800,-51,1.30,"not reached
"
1528163729.4958994,-121.75,38.54,4800,-51,1.30,"not reached
"
1528163730.0379062,-121.75,38.54,4100,-52,1.30,"not reached
"
1528163730.5815134,-121.75,38.54,4100,-62,0.65,"not reached
"
1528163731.123394,-121.75,38.54,3400,-88,0.65,"not reached
"
1528163731.6680117,-121.75,38.54,3400,-106,0.65,"not reached
"
1528163732.2123718,-121.75,38.54,3200,-109,0.65,"not reached
"
1528163732.753089,-121.75,38.54,3200,-109,0.65,"not reached
"
1528163733.2982621,-121.75,38.54,3700,-109,1.96,"not reached
"
1528163733.8424323,-121.75,38.54,4300,-109,1.96,"not reached
"
1528163734.3866324,-121.75,38.54,4300,-109,1.96,"not reached
"
1528163734.9283452,-121.75,38.54,4500,-109,1.96,"not reached
"
1528163735.4730716,-121.75,38.54,4500,-109,1.96,"not reached
"
1528163736.0172236,-121.75,38.54,4500,-109,1.96,"not reached
"
1528163736.557668,-121.75,38.54,4600,-109,1.30,"not reached
"
1528163737.1031148,-121.75,38.54,4600,-109,1.30,"not reached
"
1528163737.6435716,-121.75,38.54,4600,-110,1.30,"not reached
"
1528163738.188569,-121.75,38.54,4600,-116,1.30,"not reached
"
1528163738.7329454,-121.75,38.54,4600,-119,1.30,"not reached
"
1528163739.274524,-121.75,38.54,4600,-120,1.96,"not reached
"
1528163739.8184574,-121.75,38.54,4300,-120,1.96,"not reached
"
1528163740.3646486,-121.75,38.54,4300,-120,1.96,"not reached
"
1528163740.904409,-121.75,38.54,4300,-120,1.96,"not reached
"
1528163741.4483817,-121.75,38.54,3500,-121,1.96,"not reached
"
1528163741.9936767,-121.75,38.54,3200,-124,1.96,"not reached
"
1528163742.5344853,-121.75,38.54,3200,-123,1.30,"not reached
"
1528163743.0796044,-121.75,38.54,2900,-123,1.30,"not reached
"
1528163743.623678,-121.75,38.54,2900,-124,1.30,"not reached
"
1528163744.1642594,-121.75,38.54,2500,-123,1.30,"not reached
"
1528163744.7094977,-121.75,38.54,2500,-134,1.30,"not reached
"
1528163745.2537699,-121.75,38.54,2100,-150,1.30,"not reached
"
1528163745.7954998,-121.75,38.54,2100,-153,1.96,"not reached
"
1528163746.3394063,-121.75,38.54,1700,-153,1.96,"not reached
"
1528163746.8848536,-121.75,38.54,1300,-156,1.96,"not reached
"
1528163747.4290574,-121.75,38.54,1300,-169,1.96,"not reached
"
1528163747.953313,-121.75,38.54,1300,-179,1.96,"not reached
"
1528163748.4774106,-121.75,38.54,1300,180,2.61,"not reached
"
1528163748.9977849,-121.75,38.54,1400,180,2.61,"not reached
"
1528163749.5217729,-121.75,38.54,1400,180,2.61,"not reached
"
1528163750.042944,-121.75,38.54,1600,173,2.61,"not reached
"
1528163750.566858,-121.75,38.54,1600,169,2.61,"not reached
"
1528163751.0908093,-121.75,38.54,1800,171,2.61,"not reached
"
1528163751.611322,-121.75,38.54,1800,180,2.61,"not reached
"
1528163752.135021,-121.75,38.54,2100,180,2.61,"not reached
"
1528163752.6592917,-121.75,38.54,2100,180,2.61,"not reached
"
1528163753.1798322,-121.75,38.54,2000,180,2.61,"not reached
"
1528163753.703817,-121.75,38.54,2000,180,2.61,"not reached
"
1528163754.2241366,-121.75,38.54,2000,180,2.61,"not reached
"
1528163754.7492585,-121.75,38.54,1900,180,1.96,"not reached
"
1528163755.273306,-121.75,38.54,1900,172,1.96,"not reached
"
1528163755.797677,-121.75,38.54,1900,167,1.96,"not reached
"
1528163756.317901,-121.75,38.54,1900,166,1.96,"not reached
"
1528163756.8422244,-121.75,38.54,2100,161,1.96,"not reached
"
