1526784980.97656,-121.721839,38.538711,0.09,84,"0.00
"
1526784981.97743,-121.721839,38.538711,0.08,85,"0.00
"
1526784982.98128,-121.721839,38.538711,0.23,84,"0.00
"
1526784983.98544,-121.721839,38.538711,0.18,84,"0.00
"
1526784984.98881,-121.721839,38.538711,0.16,84,"0.00
"
1526784985.99262,-121.721839,38.538711,0.15,84,"0.00
"
1526784986.99543,-121.721839,38.538711,0.09,84,"0.00
"
1526784987.99521,-121.721839,38.538711,0.1,84,"0.00
"
1526784989.00259,-121.721839,38.538711,0.12,85,"0.00
"
1526784990.00244,-121.721839,38.538711,0.06,84,"0.00
"
1526784991.00971,-121.721839,38.538711,0.2,84,"0.00
"
1526784992.00974,-121.721839,38.538711,0.02,84,"0.00
"
1526784993.01326,-121.721839,38.538711,0.14,84,"1.30
"
1526784994.01589,-121.721839,38.538711,0.2,84,"1.30
"
1526784995.01896,-121.721839,38.538711,0.13,84,"1.30
"
1526784996.02307,-121.721839,38.538707,0.15,84,"1.96
"
1526784997.02694,-121.721839,38.538707,0.16,84,"1.96
"
1526784998.03059,-121.721839,38.538707,0.22,84,"1.96
"
1526785141.35619,-122.23645,38.134819,0.01,35,"0.00
"
1526785142.35996,-122.23645,38.134819,0.05,34,"0.00
"
1526785143.3624,-122.23645,38.134819,0.01,35,"0.00
"
1526785144.36606,-122.23645,38.134819,0.07,71,"0.00
"
1526785145.36981,-122.23645,38.134819,0.08,70,"0.00
"
1526785146.36981,-122.236442,38.134822,0.09,48,"0.00
"
1526785147.37236,-122.236442,38.134822,0.08,42,"1.96
"
1526785148.3762,-122.236396,38.134853,0.07,-10,"1.96
"
1526785149.37983,-122.236366,38.134872,0.03,-29,"1.96
"
1526785150.38359,-122.236351,38.134887,0.08,-24,"1.96
"
1526785151.38724,-122.236343,38.134899,0.09,51,"1.96
"
1526785152.38965,-122.236335,38.134902,0.09,17,"1.96
"
1526785153.39329,-122.236328,38.134906,0.02,6,"3.91
"
1526785154.39702,-122.236328,38.134914,0.06,20,"3.91
"
1526785155.40091,-122.236328,38.134918,0.02,20,"3.91
"
1526785156.40452,-122.23632,38.134918,0.05,25,"4.56
"
1526785157.40702,-122.23632,38.134918,0.02,26,"4.56
"
1526785158.41078,-122.23632,38.134922,0,35,"4.56
"
1526785159.41443,-122.236328,38.134922,0.06,38,"3.26
"
1526785160.41359,-122.236328,38.134922,0.03,38,"3.26
"
1526785161.4208,-122.23632,38.134925,0.02,40,"3.26
"
1526785162.42101,-122.23632,38.134929,0.02,41,"1.96
"
1526785163.42458,-122.23632,38.134929,0.02,42,"1.96
"
1526785164.42822,-122.23632,38.134929,0.03,42,"1.96
"
1526785165.43179,-122.23632,38.134929,0.01,42,"1.30
"
1526785166.43547,-122.23632,38.134933,0.06,41,"1.30
"
1526785167.43795,-122.23632,38.134933,0.03,41,"1.30
"
1526785168.44162,-122.236312,38.134933,0.05,41,"0.65
"
1526785169.44554,-122.23632,38.134937,0.06,42,"0.65
"
1526785170.44912,-122.236312,38.134941,0.05,43,"0.65
"
1526785171.45292,-122.236312,38.134941,0.05,46,"1.30
"
1526785172.45542,-122.236312,38.134944,0.01,48,"1.30
"
1526785173.45917,-122.236312,38.134944,0.05,50,"1.30
"
1526785174.46293,-122.236312,38.134944,0.09,51,"1.96
"
1526785175.4667,-122.236312,38.134948,0.01,51,"1.96
"
1526785176.47038,-122.236312,38.134948,0.01,57,"1.96
"
1526785177.47297,-122.236312,38.134952,0.01,61,"1.30
"
1526785178.47652,-122.236312,38.134952,0.01,62,"1.30
"
1526785179.48027,-122.236312,38.134952,0,62,"1.30
"
1526785180.48392,-122.236312,38.134956,0.01,62,"0.00
"
1526785181.48651,-122.236312,38.134956,0.02,63,"0.00
"
1526785182.49018,-122.236312,38.134956,0.05,64,"0.00
"
1526785183.49393,-122.236312,38.13496,0.02,64,"0.00
"
1526785184.49395,-122.236312,38.13496,0,68,"0.00
"
1526785185.49777,-122.236312,38.13496,0.01,71,"0.00
"
1526785186.5001,-122.236312,38.13496,0.01,77,"0.00
"
1526785187.50386,-122.236312,38.13496,0.03,85,"0.00
"
1526785188.5076,-122.236312,38.13496,0.01,86,"0.00
"
1526785189.5113,-122.236312,38.13496,0.01,88,"0.00
"
1526785190.51367,-122.236312,38.13496,0.02,89,"0.00
"
1526785191.51767,-122.236312,38.13496,0.02,89,"0.00
"
1526785192.51743,-122.236312,38.13496,0.03,89,"0.00
"
1526785193.52468,-122.236312,38.13496,0.02,91,"0.00
"
1526785194.52485,-122.236312,38.13496,0.01,91,"0.00
"
1526785195.52736,-122.236312,38.13496,0.01,93,"0.00
"
1526785196.53106,-122.236312,38.13496,0.01,94,"0.00
"
1526785197.53472,-122.236312,38.13496,0.01,89,"0.00
"
1526785198.53837,-122.236312,38.13496,0.02,89,"0.00
"
1526785199.54223,-122.236312,38.13496,0.02,87,"0.00
"
1526785200.54464,-122.236312,38.13496,0.02,85,"0.00
"
1526785201.54839,-122.236312,38.13496,0.02,85,"0.65
"
1526785202.55204,-122.236312,38.13496,0.01,85,"0.65
"
1526785203.55579,-122.236312,38.13496,0.02,85,"0.65
"
1526785204.55829,-122.236312,38.13496,0.03,85,"0.00
"
1526785205.56191,-122.236312,38.13496,0.01,85,"0.00
"
1526785206.56194,-122.236312,38.13496,0.01,84,"0.00
"
1526785207.56567,-122.236312,38.13496,0.02,80,"0.00
"
1526785208.57063,-122.236312,38.13496,0.02,76,"0.00
"
1526785209.57194,-122.236312,38.13496,0,68,"0.00
"
1526785210.57551,-122.236312,38.13496,0.03,25,"0.65
"
1526785211.57927,-122.236312,38.13496,0.01,21,"0.65
"
1526785212.58304,-122.236312,38.13496,0.01,21,"0.65
"
1526785213.58675,-122.236312,38.13496,0.02,24,"0.00
"
1526785214.58917,-122.236312,38.13496,0,26,"0.00
"
1526785215.59293,-122.236312,38.13496,0.01,23,"0.00
"
1526785216.59295,-122.236312,38.13496,0.03,23,"0.00
"
1526785217.60019,-122.236312,38.13496,0.01,22,"0.00
"
1526785218.59916,-122.236312,38.13496,0,22,"0.00
"
1526785219.60277,-122.236312,38.13496,0.01,22,"0.00
"
1526785220.60651,-122.236312,38.13496,0.02,28,"0.00
"
1526785221.61018,-122.236312,38.13496,0.01,29,"0.00
"
1526785222.6091,-122.236312,38.13496,0.03,47,"0.00
"
1526785223.61293,-122.236312,38.13496,0.01,59,"0.00
"
1526785224.6165,-122.236312,38.13496,0.02,25,"0.00
"
1526785225.61644,-122.236312,38.13496,0.03,6,"0.00
"
1526785226.61894,-122.236312,38.13496,0.02,50,"0.00
"
1526785227.62244,-122.236312,38.13496,0.01,50,"0.00
"
1526785228.62993,-122.236312,38.13496,0.02,-16,"0.00
"
1526785229.63392,-122.236312,38.13496,0.02,-42,"0.00
"
1526785230.63294,-122.236312,38.13496,0.02,-21,"0.00
"
1526785231.64041,-122.236312,38.13496,0.07,-10,"0.00
"
1526785232.64066,-122.236312,38.13496,0.17,-6,"0.00
"
1526785233.64443,-122.236312,38.13496,0.01,-29,"0.00
"
1526785234.64693,-122.236312,38.13496,0.03,-33,"0.00
"
1526785235.65068,-122.236312,38.13496,0.07,-12,"0.00
"
